ClienteID,Edad,Genero,Antiguedad_meses,Uso_mensual_GB,Plan,Soporte_contactado,Pago_puntual,Churn
4375,48.0,Masculino,24,1.35,Estándar,5.0,1,0
4376,55.0,Masculino,53,0.25,Básico,9.0,1,0
4377,20.0,Masculino,12,1.44,Premium,8.0,0,0
4378,,Masculino,35,,Básico,8.0,1,1
4379,18.0,Femenino,59,4.01,Básico,2.0,0,0
4380,35.0,Masculino,9,0.12,Estándar,1.0,0,0
4381,44.0,Masculino,48,2.64,Estándar,6.0,1,0
4382,36.0,Femenino,37,6.98,Premium,4.0,1,0
4383,61.0,Femenino,32,15.46,Básico,9.0,1,0
4384,37.0,Femenino,57,10.37,Básico,5.0,1,0
4385,31.0,Femenino,19,0.01,Básico,4.0,1,0
4386,40.0,Femenino,22,1.23,Premium,3.0,1,0
4387,28.0,Masculino,45,1.16,Básico,0.0,1,0
4388,29.0,Masculino,34,2.66,Estándar,3.0,1,1
4389,51.0,Masculino,19,5.19,Básico,9.0,0,0
4390,52.0,Femenino,50,0.83,Básico,2.0,1,0
4391,42.0,Femenino,12,12.37,Básico,,1,0
4392,47.0,Masculino,18,7.51,Premium,4.0,1,0
4393,65.0,Femenino,5,2.72,Básico,0.0,1,0
4394,39.0,Femenino,26,4.39,Básico,5.0,0,1
4395,30.0,Masculino,52,3.9,Básico,1.0,1,0
4396,46.0,Masculino,27,4.36,Premium,0.0,0,0
4397,50.0,Masculino,20,,Estándar,7.0,1,0
4398,51.0,Femenino,8,1.12,Premium,9.0,1,1
4399,54.0,Masculino,54,5.76,Básico,2.0,1,0
4400,52.0,Femenino,16,0.57,Básico,5.0,1,1
4401,46.0,Masculino,58,3.07,Básico,1.0,1,0
4402,48.0,Masculino,2,5.05,Estándar,4.0,0,0
4403,45.0,Masculino,45,0.06,Básico,8.0,1,0
4404,21.0,Masculino,1,0.57,Estándar,6.0,1,0
4405,19.0,Masculino,5,0.48,Básico,3.0,1,0
4406,27.0,Masculino,31,2.35,Estándar,2.0,1,1
4407,50.0,Femenino,23,4.86,Básico,8.0,1,0
4408,35.0,Femenino,21,27.56,Estándar,3.0,1,1
4409,42.0,Femenino,12,1.47,Estándar,4.0,1,0
4410,59.0,Femenino,4,0.73,Básico,5.0,1,0
4411,53.0,Femenino,37,2.68,Premium,9.0,1,0
4412,14.0,Femenino,11,0.79,Estándar,,1,1
4413,49.0,Femenino,42,0.12,Básico,8.0,1,0
4414,41.0,Masculino,40,4.15,Estándar,0.0,0,0
4415,32.0,Masculino,53,10.58,Básico,5.0,1,0
4416,,Femenino,9,9.86,Básico,3.0,1,0
4417,36.0,Femenino,26,0.53,Básico,3.0,1,0
4418,24.0,Masculino,39,0.8,Básico,2.0,1,1
4419,43.0,Femenino,27,3.38,Premium,4.0,1,0
4420,66.0,Femenino,29,2.29,Básico,7.0,1,0
4421,52.0,Masculino,46,6.07,Básico,3.0,1,1
4422,16.0,Masculino,43,3.42,Estándar,6.0,1,0
4423,43.0,Femenino,50,0.1,Estándar,7.0,1,1
4424,43.0,Femenino,25,1.67,Básico,4.0,1,0
4425,28.0,Masculino,18,11.59,Estándar,9.0,1,0
4426,25.0,Masculino,54,3.58,Básico,,1,0
4427,51.0,Femenino,30,8.0,Estándar,7.0,1,0
4428,41.0,Masculino,8,2.57,Básico,9.0,0,0
4429,34.0,Femenino,2,,Premium,2.0,1,0
4430,47.0,Femenino,22,0.93,Básico,3.0,1,0
4431,65.0,Masculino,21,6.67,Premium,9.0,1,1
4432,43.0,Masculino,39,7.72,Estándar,6.0,1,0
4433,43.0,Femenino,26,0.47,Premium,8.0,1,0
4434,40.0,Masculino,29,1.01,Premium,3.0,1,0
4435,35.0,Femenino,5,,Básico,3.0,0,0
4436,50.0,Masculino,46,5.07,Básico,5.0,1,1
4437,38.0,Masculino,14,5.07,Estándar,8.0,0,1
4438,46.0,Femenino,35,5.52,Básico,3.0,1,0
4439,58.0,Femenino,6,6.27,Básico,9.0,0,0
4440,49.0,Femenino,23,3.52,Premium,7.0,1,0
4441,25.0,Femenino,17,4.28,Básico,2.0,0,0
4442,24.0,Masculino,24,0.04,Básico,1.0,1,0
4443,55.0,Femenino,40,0.91,Estándar,3.0,1,0
4444,39.0,Masculino,29,3.45,Premium,3.0,1,0
4445,43.0,Femenino,52,6.84,Premium,6.0,1,0
4446,30.0,Masculino,30,8.28,Estándar,6.0,1,0
4447,47.0,Masculino,24,6.53,Básico,8.0,1,0
4448,63.0,Masculino,35,3.33,Estándar,9.0,0,1
4449,42.0,Femenino,47,1.65,Estándar,1.0,1,0
4450,48.0,Masculino,37,2.94,Básico,3.0,0,0
4451,55.0,Femenino,51,0.05,Premium,2.0,1,0
4452,60.0,Femenino,2,4.56,Básico,2.0,1,0
4453,32.0,Masculino,21,0.39,Básico,6.0,1,0
4454,45.0,Femenino,40,0.79,Básico,9.0,1,1
4455,55.0,Masculino,41,4.92,Premium,5.0,0,0
4456,59.0,Masculino,5,0.07,Básico,2.0,0,0
4457,35.0,Femenino,35,4.26,Básico,7.0,1,0
4458,32.0,Femenino,44,5.09,Premium,7.0,1,0
4459,38.0,Femenino,35,7.76,Básico,6.0,1,0
4460,36.0,Masculino,56,0.35,Básico,8.0,1,0
4461,37.0,Masculino,19,0.01,Básico,2.0,1,1
4462,45.0,Femenino,16,7.28,Básico,4.0,1,1
4463,34.0,Femenino,25,1.71,Básico,5.0,1,0
4464,59.0,Masculino,58,10.91,Estándar,8.0,1,0
4465,35.0,Femenino,16,,Básico,3.0,1,0
4466,33.0,Femenino,31,4.4,Estándar,4.0,1,0
4467,26.0,Masculino,33,0.58,Premium,8.0,1,0
4468,55.0,Femenino,17,2.58,Premium,3.0,0,0
4469,24.0,Masculino,21,10.69,Estándar,1.0,0,0
4470,45.0,Masculino,52,4.69,Premium,8.0,1,0
4471,48.0,Femenino,35,5.85,Premium,2.0,1,0
4472,5.0,Masculino,49,1.28,Estándar,,1,0
4473,24.0,Femenino,23,12.8,Básico,8.0,1,0
4474,35.0,Masculino,49,4.88,Premium,2.0,1,0
4475,63.0,Masculino,16,,Premium,7.0,1,0
4476,35.0,Femenino,38,0.08,Básico,8.0,1,0
4477,34.0,Masculino,58,0.08,Premium,2.0,1,0
4478,31.0,Femenino,50,0.26,Básico,2.0,1,0
4479,31.0,Masculino,14,12.13,Básico,3.0,1,0
4480,32.0,Femenino,52,2.22,Básico,0.0,1,0
4481,32.0,Femenino,40,1.77,Básico,1.0,1,0
4482,31.0,Masculino,51,2.69,Estándar,0.0,1,0
4483,31.0,Masculino,41,,Estándar,2.0,1,0
4484,35.0,Femenino,53,1.36,Básico,5.0,0,1
4485,51.0,Masculino,54,0.48,Básico,7.0,0,0
4486,27.0,Femenino,50,0.57,Estándar,4.0,1,0
4487,32.0,Femenino,33,,Básico,7.0,1,0
4488,34.0,Masculino,21,2.53,Premium,5.0,1,1
4489,40.0,Femenino,17,11.64,Estándar,0.0,0,1
4490,31.0,Femenino,4,3.12,Estándar,2.0,1,0
4491,65.0,Masculino,16,3.5,Básico,1.0,1,1
4492,47.0,Femenino,56,13.17,Premium,5.0,1,0
4493,52.0,Femenino,30,3.48,Básico,7.0,1,1
4494,43.0,Femenino,44,3.49,Básico,5.0,1,0
4495,57.0,Masculino,45,2.26,Premium,3.0,1,0
4496,26.0,Masculino,34,6.2,Estándar,3.0,1,0
4497,33.0,Masculino,22,2.49,Básico,8.0,1,0
4498,30.0,Masculino,44,4.44,Estándar,0.0,1,0
4499,38.0,Femenino,42,2.97,Estándar,1.0,1,0
4500,59.0,Femenino,29,3.76,Estándar,3.0,0,0
4501,66.0,Femenino,47,8.77,Estándar,2.0,1,0
4502,51.0,Femenino,5,2.67,Premium,8.0,0,0
4503,39.0,Masculino,1,1.31,Premium,4.0,1,1
4504,53.0,Femenino,40,4.22,Premium,7.0,1,0
4505,58.0,Femenino,53,13.86,Estándar,3.0,1,0
4506,54.0,Masculino,25,5.91,Básico,3.0,1,1
4507,38.0,Masculino,50,1.84,Estándar,9.0,1,0
4508,39.0,Femenino,6,16.48,Estándar,2.0,1,1
4509,32.0,Femenino,23,2.1,Básico,8.0,1,1
4510,37.0,Femenino,33,20.45,Estándar,9.0,1,0
4511,30.0,Femenino,14,1.07,Estándar,1.0,1,0
4512,39.0,Masculino,42,39.78,Premium,2.0,1,1
4513,40.0,Masculino,36,0.39,Básico,2.0,0,0
4514,30.0,Femenino,18,6.25,Estándar,2.0,1,0
4515,72.0,Masculino,55,6.74,Básico,3.0,1,0
4516,44.0,Femenino,51,5.69,Básico,4.0,1,0
4517,,Femenino,57,,Básico,5.0,1,0
4518,54.0,Femenino,40,3.19,Básico,4.0,1,0
4519,63.0,Femenino,44,0.28,Básico,8.0,1,0
4520,29.0,Masculino,10,2.21,Básico,6.0,1,0
4521,33.0,Femenino,45,5.14,Premium,6.0,1,1
4522,18.0,Masculino,39,,Básico,6.0,1,0
4523,21.0,Femenino,56,1.09,Premium,6.0,0,0
4524,28.0,Masculino,49,1.46,Premium,1.0,1,0
4525,38.0,Femenino,58,3.33,Básico,7.0,1,0
4526,39.0,Masculino,12,6.52,Básico,9.0,1,0
4527,78.0,Femenino,38,9.58,Estándar,0.0,1,1
4528,46.0,Femenino,23,0.45,Básico,5.0,1,1
4529,52.0,Femenino,7,12.99,Básico,2.0,1,1
4530,42.0,Masculino,45,13.14,Estándar,5.0,1,0
4531,24.0,Masculino,46,0.04,Básico,5.0,1,1
4532,44.0,Masculino,25,,Estándar,7.0,1,0
4533,21.0,Femenino,55,4.42,Estándar,3.0,1,0
4534,38.0,Femenino,55,4.03,Premium,2.0,1,1
4535,48.0,Masculino,13,4.78,Básico,1.0,1,0
4536,33.0,Femenino,38,3.5,Básico,5.0,1,1
4537,42.0,Femenino,19,1.74,Estándar,2.0,1,0
4538,33.0,Masculino,45,0.5,Premium,3.0,0,0
4539,,Masculino,22,1.17,Premium,8.0,1,0
4540,46.0,Femenino,41,6.74,Estándar,6.0,1,1
4541,53.0,Masculino,11,1.38,Estándar,0.0,1,0
4542,53.0,Femenino,42,8.85,Estándar,3.0,1,0
4543,37.0,Femenino,3,2.58,Básico,7.0,1,0
4544,14.0,Femenino,19,2.68,Estándar,9.0,1,0
4545,41.0,Masculino,27,10.14,Básico,3.0,1,0
4546,55.0,Femenino,7,1.21,Básico,0.0,0,1
4547,24.0,Masculino,55,1.05,Premium,9.0,1,0
4548,61.0,Masculino,37,21.14,Premium,1.0,1,0
4549,15.0,Masculino,56,3.89,Básico,4.0,1,0
4550,45.0,Femenino,56,1.06,Premium,5.0,1,0
4551,50.0,Masculino,27,0.91,Básico,0.0,1,0
4552,58.0,Femenino,59,9.89,Básico,4.0,1,0
4553,46.0,Femenino,47,4.58,Premium,7.0,1,0
4554,36.0,Masculino,34,0.61,Básico,7.0,0,0
4555,42.0,Masculino,11,10.9,Premium,1.0,0,0
4556,32.0,Masculino,38,2.93,Básico,8.0,1,0
4557,16.0,Femenino,5,22.71,Premium,1.0,1,0
4558,37.0,Femenino,52,1.65,Premium,3.0,1,0
4559,46.0,Masculino,7,3.76,Estándar,9.0,1,0
4560,52.0,Femenino,36,0.95,Estándar,3.0,1,1
4561,34.0,Masculino,5,2.9,Premium,3.0,1,1
4562,58.0,Femenino,56,0.97,Básico,6.0,1,0
4563,38.0,Femenino,5,1.84,Básico,7.0,1,0
4564,46.0,Masculino,27,1.57,Estándar,7.0,1,0
4565,49.0,Masculino,29,1.66,Básico,3.0,1,0
4566,41.0,Femenino,27,17.5,Premium,3.0,1,1
4567,,Femenino,32,0.2,Básico,5.0,1,0
4568,59.0,Masculino,25,3.43,Básico,8.0,1,1
4569,20.0,Femenino,42,4.96,Estándar,4.0,1,0
4570,41.0,Masculino,50,5.41,Básico,1.0,1,0
4571,18.0,Masculino,34,7.02,Básico,8.0,1,0
4572,18.0,Femenino,15,7.16,Básico,8.0,1,0
4573,39.0,Masculino,41,15.56,Premium,0.0,0,0
4574,34.0,Masculino,34,7.05,Estándar,8.0,1,1
4575,65.0,Masculino,35,8.68,Básico,6.0,1,0
4576,37.0,Masculino,54,3.8,Estándar,0.0,1,1
4577,54.0,Masculino,20,5.36,Estándar,1.0,1,0
4578,41.0,Masculino,56,3.25,Estándar,1.0,1,1
4579,26.0,Femenino,24,1.62,Básico,7.0,0,0
4580,19.0,Masculino,34,1.88,Básico,0.0,1,0
4581,24.0,Masculino,34,2.24,Estándar,2.0,1,0
4582,44.0,Masculino,51,2.08,Básico,0.0,1,0
4583,59.0,Femenino,46,3.81,Básico,4.0,1,1
4584,29.0,Masculino,27,1.42,Básico,3.0,1,0
4585,50.0,Femenino,50,3.63,Básico,2.0,1,0
4586,38.0,Masculino,21,12.4,Estándar,7.0,1,0
4587,27.0,Masculino,33,2.6,Básico,6.0,1,0
4588,44.0,Femenino,39,1.26,Básico,,1,0
4589,59.0,Masculino,40,2.13,Básico,0.0,1,0
4590,39.0,Masculino,44,10.47,Básico,6.0,1,1
4591,50.0,Femenino,36,14.21,Básico,2.0,1,0
4592,44.0,Masculino,55,10.89,Estándar,4.0,1,1
4593,44.0,Masculino,25,1.69,Básico,7.0,1,0
4594,30.0,Masculino,7,2.45,Básico,8.0,1,0
4595,46.0,Masculino,50,18.43,Básico,9.0,0,0
4596,22.0,Femenino,50,1.96,Básico,9.0,1,0
4597,44.0,Masculino,58,0.74,Premium,6.0,1,0
4598,56.0,Masculino,10,1.66,Estándar,5.0,1,0
4599,62.0,Masculino,10,16.62,Estándar,4.0,1,0
4600,,Femenino,38,2.69,Básico,4.0,0,0
4601,45.0,Femenino,24,13.58,Básico,,1,0
4602,32.0,Masculino,44,0.55,Básico,6.0,1,0
4603,42.0,Masculino,10,7.26,Estándar,0.0,1,0
4604,63.0,Femenino,59,0.49,Estándar,2.0,1,0
4605,51.0,Masculino,45,1.1,Estándar,5.0,1,1
4606,32.0,Masculino,26,4.79,Básico,9.0,0,0
4607,31.0,Masculino,30,2.85,Básico,0.0,1,0
4608,40.0,Masculino,27,5.49,Premium,6.0,1,0
4609,41.0,Femenino,44,18.14,Estándar,1.0,1,0
4610,42.0,Femenino,19,0.27,Básico,6.0,1,0
4611,22.0,Femenino,1,1.06,Básico,3.0,1,0
4612,64.0,Femenino,33,5.11,Estándar,8.0,0,0
4613,65.0,Masculino,11,11.34,Básico,4.0,1,0
4614,46.0,Masculino,50,7.99,Estándar,0.0,1,1
4615,30.0,Femenino,58,3.13,Premium,3.0,1,0
4616,32.0,Femenino,54,,Básico,3.0,1,1
4617,29.0,Masculino,34,1.17,Básico,3.0,1,0
4618,28.0,Masculino,38,0.07,Estándar,2.0,1,0
4619,32.0,Masculino,16,4.22,Básico,2.0,1,0
4620,45.0,Masculino,59,8.39,Básico,9.0,0,0
4621,42.0,Masculino,1,2.84,Básico,4.0,1,1
4622,58.0,Femenino,41,4.21,Básico,4.0,1,0
4623,22.0,Masculino,28,2.74,Premium,1.0,1,0
4624,29.0,Masculino,15,,Estándar,9.0,0,0
4625,16.0,Femenino,16,10.79,Básico,9.0,1,0
4626,42.0,Masculino,46,3.25,Premium,8.0,1,0
4627,59.0,Masculino,32,0.04,Estándar,2.0,1,1
4628,,Masculino,39,8.04,Básico,3.0,1,0
4629,56.0,Femenino,1,4.81,Básico,1.0,1,1
4630,48.0,Masculino,48,6.55,Estándar,7.0,1,1
4631,50.0,Masculino,9,11.57,Básico,6.0,1,0
4632,,Masculino,29,1.69,Básico,2.0,1,0
4633,62.0,Masculino,25,3.5,Básico,4.0,1,0
4634,38.0,Femenino,11,4.61,Básico,0.0,1,1
4635,48.0,Masculino,42,2.12,Estándar,5.0,1,0
4636,62.0,Masculino,11,9.36,Básico,9.0,1,0
4637,28.0,Masculino,6,5.98,Estándar,5.0,1,1
4638,37.0,Masculino,34,,Básico,4.0,1,0
4639,47.0,Femenino,50,8.25,Estándar,8.0,1,0
4640,30.0,Femenino,44,1.49,Básico,3.0,1,0
4641,29.0,Masculino,14,6.85,Estándar,1.0,1,0
4642,64.0,Masculino,8,7.43,Básico,6.0,1,0
4643,,Femenino,25,9.24,Básico,4.0,1,0
4644,36.0,Femenino,4,3.35,Básico,6.0,1,0
4645,43.0,Masculino,50,3.51,Estándar,6.0,1,0
4646,45.0,Femenino,31,0.52,Básico,6.0,1,0
4647,33.0,Masculino,21,9.56,Estándar,2.0,1,0
4648,,Femenino,45,3.81,Básico,4.0,1,0
4649,,Masculino,32,4.51,Premium,0.0,1,0
4650,33.0,Femenino,55,0.65,Básico,5.0,1,0
4651,48.0,Masculino,14,4.6,Básico,3.0,1,0
4652,51.0,Masculino,52,0.21,Básico,1.0,1,0
4653,52.0,Femenino,28,12.83,Básico,2.0,1,0
4654,40.0,Femenino,25,9.96,Premium,2.0,1,0
4655,38.0,Femenino,28,1.08,Básico,0.0,1,0
4656,24.0,Masculino,15,4.5,Estándar,6.0,1,0
4657,36.0,Femenino,52,4.62,Básico,9.0,0,1
4658,42.0,Femenino,56,8.13,Premium,2.0,1,0
4659,53.0,Masculino,51,7.07,Premium,6.0,1,0
4660,17.0,Masculino,46,24.99,Premium,9.0,1,0
4661,36.0,Femenino,44,2.16,Básico,9.0,0,0
4662,13.0,Masculino,22,0.67,Estándar,,0,0
4663,21.0,Femenino,47,4.26,Básico,5.0,1,1
4664,56.0,Masculino,6,7.22,Básico,7.0,1,0
4665,24.0,Masculino,51,1.68,Estándar,0.0,1,1
4666,41.0,Femenino,2,1.35,Básico,7.0,1,0
4667,52.0,Femenino,6,8.11,Estándar,7.0,1,0
4668,34.0,Masculino,55,7.01,Premium,2.0,1,0
4669,25.0,Femenino,23,1.14,Premium,5.0,1,0
4670,41.0,Femenino,26,10.17,Básico,5.0,1,0
4671,59.0,Femenino,11,0.72,Estándar,6.0,1,0
4672,52.0,Femenino,1,0.58,Básico,2.0,1,0
4673,37.0,Femenino,28,2.16,Básico,9.0,1,0
4674,33.0,Femenino,22,10.88,Estándar,0.0,1,1
4675,54.0,Masculino,41,5.94,Estándar,8.0,1,1
4676,22.0,Femenino,13,2.51,Premium,5.0,1,0
4677,51.0,Femenino,41,0.86,Básico,4.0,1,0
4678,34.0,Femenino,47,6.25,Premium,1.0,1,0
4679,22.0,Femenino,50,4.57,Estándar,3.0,1,0
4680,19.0,Masculino,36,21.98,Básico,4.0,0,0
4681,60.0,Masculino,22,7.25,Básico,9.0,1,0
4682,38.0,Femenino,4,0.54,Básico,3.0,1,0
4683,29.0,Femenino,44,6.51,Básico,9.0,1,0
4684,39.0,Masculino,41,1.49,Básico,3.0,1,1
4685,33.0,Femenino,18,16.34,Estándar,5.0,1,0
4686,34.0,Femenino,58,0.1,Básico,3.0,1,0
4687,34.0,Masculino,38,1.36,Premium,8.0,1,0
4688,40.0,Femenino,17,3.46,Premium,1.0,1,0
4689,49.0,Femenino,25,0.41,Básico,4.0,1,0
4690,22.0,Masculino,17,2.11,Básico,2.0,1,0
4691,56.0,Femenino,29,3.44,Estándar,7.0,1,0
4692,29.0,Femenino,45,2.96,Estándar,2.0,1,0
4693,43.0,Masculino,44,,Premium,7.0,1,1
4694,39.0,Masculino,46,10.56,Básico,7.0,1,0
4695,30.0,Masculino,8,3.52,Estándar,1.0,1,0
4696,54.0,Femenino,29,14.16,Estándar,9.0,1,1
4697,30.0,Masculino,15,0.8,Básico,6.0,1,0
4698,57.0,Femenino,41,1.64,Básico,5.0,1,1
4699,48.0,Femenino,33,5.34,Estándar,0.0,1,0
4700,31.0,Masculino,49,1.66,Básico,1.0,0,0
4701,26.0,Femenino,10,2.13,Premium,3.0,1,0
4702,53.0,Femenino,55,11.56,Premium,1.0,1,0
4703,26.0,Masculino,58,3.87,Estándar,,1,0
4704,38.0,Masculino,37,,Estándar,2.0,1,0
4705,48.0,Femenino,11,7.5,Básico,5.0,1,0
4706,46.0,Femenino,35,0.37,Premium,8.0,1,0
4707,38.0,Femenino,57,4.15,Básico,9.0,1,0
4708,31.0,Femenino,34,0.52,Estándar,6.0,1,1
4709,49.0,Masculino,32,0.97,Premium,4.0,1,0
4710,17.0,Femenino,22,0.32,Básico,0.0,1,0
4711,43.0,Femenino,4,11.6,Básico,0.0,1,0
4712,24.0,Femenino,53,0.25,Estándar,0.0,1,0
4713,29.0,Masculino,2,3.63,Básico,2.0,1,1
4714,44.0,Masculino,33,1.27,Básico,6.0,0,0
4715,31.0,Masculino,9,2.42,Estándar,8.0,1,0
4716,54.0,Femenino,35,3.4,Estándar,5.0,1,1
4717,48.0,Femenino,38,2.99,Básico,6.0,1,1
4718,32.0,Femenino,31,6.89,Premium,2.0,1,0
4719,37.0,Femenino,14,12.15,Básico,7.0,1,0
4720,27.0,Femenino,57,1.79,Estándar,9.0,1,0
4721,46.0,Femenino,31,0.12,Básico,5.0,1,0
4722,59.0,Femenino,33,11.22,Básico,,1,1
4723,,Femenino,44,19.27,Básico,1.0,1,0
4724,42.0,Masculino,53,2.84,Estándar,8.0,1,0
4725,44.0,Masculino,16,3.04,Estándar,6.0,1,1
4726,25.0,Masculino,20,0.78,Básico,9.0,1,0
4727,28.0,Femenino,51,3.23,Básico,9.0,1,0
4728,18.0,Masculino,50,1.81,Estándar,8.0,0,0
4729,47.0,Masculino,14,25.91,Básico,3.0,1,0
4730,36.0,Masculino,35,1.02,Básico,3.0,1,1
4731,31.0,Femenino,46,2.38,Premium,5.0,1,1
4732,65.0,Femenino,49,4.79,Estándar,1.0,1,0
4733,18.0,Femenino,45,2.12,Básico,9.0,1,0
4734,55.0,Masculino,33,3.22,Estándar,0.0,1,0
4735,14.0,Masculino,29,18.15,Premium,,1,0
4736,34.0,Masculino,8,3.55,Estándar,2.0,1,0
4737,20.0,Masculino,53,12.06,Estándar,4.0,1,0
4738,30.0,Femenino,34,0.22,Estándar,1.0,1,0
4739,34.0,Femenino,51,0.64,Estándar,8.0,0,0
4740,31.0,Masculino,47,14.46,Estándar,0.0,0,0
4741,43.0,Femenino,14,0.69,Estándar,2.0,1,0
4742,,Femenino,14,6.67,Estándar,4.0,1,0
4743,39.0,Masculino,50,2.95,Básico,0.0,1,0
4744,44.0,Masculino,15,2.61,Básico,3.0,1,0
4745,59.0,Femenino,42,5.38,Premium,9.0,1,0
4746,32.0,Femenino,50,6.5,Premium,0.0,1,0
4747,51.0,Masculino,20,13.44,Estándar,6.0,1,0
4748,70.0,Femenino,28,1.48,Básico,0.0,1,0
4749,62.0,Masculino,4,5.99,Básico,2.0,1,1
4750,60.0,Femenino,7,2.09,Básico,3.0,1,0
4751,49.0,Masculino,2,6.32,Estándar,3.0,1,0
4752,54.0,Femenino,9,0.77,Básico,,0,0
4753,34.0,Femenino,23,3.06,Estándar,4.0,1,1
4754,39.0,Masculino,36,1.01,Estándar,7.0,1,0
4755,38.0,Masculino,12,2.05,Estándar,2.0,1,0
4756,32.0,Femenino,23,6.29,Premium,7.0,1,0
4757,42.0,Femenino,31,1.33,Premium,8.0,0,0
4758,34.0,Femenino,42,5.77,Estándar,8.0,1,0
4759,41.0,Masculino,11,3.43,Básico,8.0,1,0
4760,23.0,Masculino,1,0.48,Premium,0.0,1,1
4761,34.0,Masculino,13,2.44,Básico,8.0,1,1
4762,56.0,Masculino,39,10.17,Básico,7.0,0,1
4763,,Femenino,29,22.68,Premium,,0,0
4764,,Masculino,6,2.3,Básico,2.0,1,1
4765,33.0,Masculino,31,0.28,Estándar,6.0,1,0
4766,37.0,Femenino,9,0.7,Básico,2.0,1,0
4767,,Femenino,56,7.76,Estándar,1.0,1,0
4768,38.0,Femenino,18,5.33,Premium,3.0,1,0
4769,23.0,Masculino,59,1.68,Premium,8.0,1,0
4770,47.0,Femenino,3,2.48,Básico,1.0,1,0
4771,28.0,Masculino,32,8.33,Básico,0.0,1,0
4772,40.0,Femenino,45,2.66,Premium,9.0,1,0
4773,14.0,Masculino,3,7.05,Estándar,6.0,1,1
4774,32.0,Femenino,45,,Básico,0.0,1,0
4775,38.0,Masculino,30,6.45,Estándar,5.0,1,0
4776,47.0,Masculino,6,3.14,Básico,4.0,1,0
4777,25.0,Femenino,50,3.94,Básico,7.0,1,0
4778,29.0,Masculino,27,4.57,Estándar,2.0,1,0
4779,61.0,Masculino,2,2.99,Básico,2.0,1,0
4780,64.0,Masculino,20,3.14,Básico,0.0,1,0
4781,46.0,Femenino,17,1.54,Estándar,3.0,1,0
4782,,Femenino,33,21.26,Premium,9.0,1,0
4783,35.0,Femenino,17,11.81,Estándar,9.0,1,0
4784,48.0,Femenino,37,49.853536842105264,Básico,5.0,1,1
4785,47.0,Masculino,29,0.18,Estándar,4.0,1,0
4786,29.0,Femenino,9,,Estándar,6.0,1,0
4787,42.0,Masculino,4,9.62,Estándar,9.0,1,0
4788,36.0,Femenino,46,13.35,Básico,0.0,1,0
4789,44.0,Masculino,40,0.88,Básico,2.0,1,0
4790,34.0,Femenino,55,6.63,Estándar,,1,0
4791,23.0,Masculino,13,4.88,Básico,5.0,0,0
4792,40.0,Femenino,6,1.81,Básico,3.0,1,0
4793,50.0,Femenino,46,2.86,Básico,6.0,1,1
4794,50.0,Masculino,9,5.65,Básico,9.0,1,0
4795,19.0,Femenino,26,0.53,Básico,9.0,0,0
4796,42.0,Masculino,49,1.05,Premium,2.0,1,0
4797,48.0,Masculino,39,0.17,Estándar,7.0,1,0
4798,42.0,Femenino,41,11.62,Básico,6.0,1,1
4799,50.0,Femenino,47,4.27,Premium,2.0,1,0
4800,23.0,Masculino,42,3.71,Estándar,8.0,1,0
4801,26.0,Femenino,14,49.853536842105264,Básico,9.0,1,1
4802,47.0,Masculino,48,22.26,Estándar,4.0,1,0
4803,36.0,Femenino,34,0.95,Básico,,1,0
4804,54.0,Femenino,4,0.71,Básico,8.0,1,0
4805,,Masculino,21,1.75,Premium,7.0,1,0
4806,29.0,Masculino,31,11.71,Estándar,7.0,1,0
4807,29.0,Femenino,47,2.65,Básico,0.0,1,0
4808,17.0,Femenino,43,7.89,Básico,3.0,1,0
4809,48.0,Femenino,21,1.13,Básico,6.0,1,0
4810,39.0,Femenino,43,3.4,Premium,5.0,0,1
4811,51.0,Masculino,29,0.68,Básico,8.0,1,1
4812,43.0,Masculino,55,2.66,Estándar,7.0,1,1
4813,41.0,Femenino,58,1.52,Básico,,1,1
4814,50.0,Masculino,24,3.99,Básico,3.0,1,1
4815,39.0,Femenino,45,7.58,Premium,7.0,1,1
4816,36.0,Femenino,16,13.93,Básico,5.0,1,0
4817,40.0,Femenino,9,1.67,Estándar,8.0,0,0
4818,50.0,Masculino,21,6.8,Premium,9.0,1,1
4819,29.0,Masculino,2,10.84,Estándar,0.0,0,1
4820,51.0,Masculino,2,0.67,Premium,5.0,0,1
4821,41.0,Masculino,37,4.41,Estándar,9.0,1,0
4822,35.0,Femenino,37,4.73,Básico,9.0,1,0
4823,42.0,Femenino,5,1.59,Premium,1.0,1,1
4824,54.0,Masculino,46,0.11,Premium,2.0,1,0
4825,54.0,Femenino,6,1.48,Básico,8.0,1,0
4826,45.0,Masculino,48,4.39,Básico,,1,0
4827,48.0,Masculino,48,1.09,Básico,4.0,1,1
4828,41.0,Masculino,8,1.69,Básico,0.0,0,0
4829,33.0,Masculino,32,6.15,Básico,9.0,1,0
4830,45.0,Femenino,59,,Básico,1.0,0,0
4831,35.0,Femenino,37,0.34,Premium,8.0,1,0
4832,28.0,Femenino,13,2.55,Estándar,6.0,1,0
4833,35.0,Masculino,3,41.86,Premium,3.0,1,1
4834,20.0,Masculino,9,1.51,Estándar,6.0,1,0
4835,25.0,Femenino,4,1.54,Básico,,1,1
4836,64.0,Femenino,28,0.93,Básico,1.0,1,0
4837,54.0,Masculino,40,1.58,Estándar,4.0,1,0
4838,37.0,Femenino,16,4.28,Premium,8.0,0,0
4839,46.0,Masculino,57,16.71,Premium,1.0,0,0
